GEOID,new_district
1400000US46027965800,1.0
1400000US46027965900,1.0
1400000US46029954100,1.0
1400000US46029954301,1.0
1400000US46029954302,1.0
1400000US46029954401,1.0
1400000US46029954402,1.0
1400000US46029954501,1.0
1400000US46029954502,1.0
1400000US46029954600,1.0
1400000US46031941000,1.0
1400000US46031941100,1.0
1400000US46033965100,1.0
1400000US46033965200,1.0
1400000US46035962600,1.0
1400000US46035962700,1.0
1400000US46035962801,1.0
1400000US46035962802,1.0
1400000US46035962900,1.0
1400000US46037952700,1.0
1400000US46037952800,1.0
1400000US46037952900,1.0
1400000US46039953600,1.0
1400000US46039953700,1.0
1400000US46041941500,1.0
1400000US46041941700,1.0
1400000US46043969600,1.0
1400000US46045962100,1.0
1400000US46045962200,1.0
1400000US46047964100,1.0
1400000US46047964200,1.0
1400000US46049961100,1.0
1400000US46051953100,1.0
1400000US46051953300,1.0
1400000US46053971100,1.0
1400000US46053971200,1.0
1400000US46055960100,1.0
1400000US46057955100,1.0
1400000US46057955200,1.0
1400000US46059975600,1.0
1400000US46059975700,1.0
1400000US46061964100,1.0
1400000US46063968700,1.0
1400000US46065977700,1.0
1400000US46065977800,1.0
1400000US46065977900,1.0
1400000US46065978000,1.0
1400000US46067968600,1.0
1400000US46067968700,1.0
1400000US46067968800,1.0
1400000US46069976700,1.0
1400000US46071941200,1.0
1400000US46071961100,1.0
1400000US46073974100,1.0
1400000US46075091600,1.0
1400000US46077958100,1.0
1400000US46077958200,1.0
1400000US46079960100,1.0
1400000US46079960201,1.0
1400000US46079960202,1.0
1400000US46079960300,1.0
1400000US46081966101,1.0
1400000US46081966102,1.0
1400000US46081966200,1.0
1400000US46081966301,1.0
1400000US46081966303,1.0
1400000US46081966304,1.0
1400000US46081966601,1.0
1400000US46081966602,1.0
1400000US46083010103,1.0
1400000US46083010107,1.0
1400000US46083010109,1.0
1400000US46083010110,1.0
1400000US46083010111,1.0
1400000US46083010112,1.0
1400000US46083010113,1.0
1400000US46083010114,1.0
1400000US46083010115,1.0
1400000US46083010116,1.0
1400000US46083010200,1.0
1400000US46083010300,1.0
1400000US46083010400,1.0
1400000US46085940100,1.0
1400000US46085972600,1.0
1400000US46087964600,1.0
1400000US46087964700,1.0
1400000US46089963100,1.0
1400000US46091950800,1.0
1400000US46093020200,1.0
1400000US46093020302,1.0
1400000US46093020303,1.0
1400000US46093020304,1.0
1400000US46093020401,1.0
1400000US46093020402,1.0
1400000US46093020500,1.0
1400000US46095940300,1.0
1400000US46097961600,1.0
1400000US46099000100,1.0
1400000US46099000201,1.0
1400000US46099000202,1.0
1400000US46099000300,1.0
1400000US46099000401,1.0
1400000US46099000405,1.0
1400000US46099000406,1.0
1400000US46099000407,1.0
1400000US46099000408,1.0
1400000US46099000500,1.0
1400000US46099000600,1.0
1400000US46099000701,1.0
1400000US46099000702,1.0
1400000US46099000900,1.0
1400000US46099001001,1.0
1400000US46099001002,1.0
1400000US46099001105,1.0
1400000US46099001107,1.0
1400000US46099001108,1.0
1400000US46099001109,1.0
1400000US46099001110,1.0
1400000US46099001111,1.0
1400000US46099001112,1.0
1400000US46099001200,1.0
1400000US46099001501,1.0
1400000US46099001502,1.0
1400000US46099001600,1.0
1400000US46099001700,1.0
1400000US46099001801,1.0
1400000US46099001804,1.0
1400000US46099001805,1.0
1400000US46099001806,1.0
1400000US46099001901,1.0
1400000US46099001902,1.0
1400000US46099010101,1.0
1400000US46099010102,1.0
1400000US46099010200,1.0
1400000US46099010300,1.0
1400000US46099010401,1.0
1400000US46099010402,1.0
1400000US46099010403,1.0
1400000US46099010404,1.0
1400000US46099010405,1.0
1400000US46099010406,1.0
1400000US46099010501,1.0
1400000US46099010502,1.0
1400000US46099010600,1.0
