GEOID,new_district
1400000US36029014903,23.0
1400000US36029015001,23.0
1400000US36029015002,23.0
1400000US36029015003,23.0
1400000US36029015101,23.0
1400000US36029015102,23.0
1400000US36029015201,23.0
1400000US36029015202,23.0
1400000US36029015301,23.0
1400000US36029015302,23.0
1400000US36029015401,23.0
1400000US36029015402,23.0
1400000US36029015501,23.0
1400000US36029015503,23.0
1400000US36029015504,23.0
1400000US36029015600,23.0
1400000US36029015700,23.0
1400000US36029015800,23.0
1400000US36029015900,23.0
1400000US36029016200,26.0
1400000US36029016300,26.0
1400000US36029016400,26.0
1400000US36029016500,26.0
1400000US36029016600,26.0
1400000US36029016700,26.0
1400000US36029016801,26.0
1400000US36029016802,26.0
1400000US36029016900,26.0
1400000US36029017000,26.0
1400000US36029017100,26.0
1400000US36029017200,26.0
1400000US36029017301,26.0
1400000US36029017302,26.0
1400000US36029017400,26.0
1400000US36029017501,23.0
1400000US36029017502,23.0
1400000US36029940000,23.0
1400000US36029940100,23.0
1400000US36029980000,26.0
1400000US36029980300,23.0
1400000US36029980400,23.0
1400000US36029980500,26.0
1400000US36029990000,23.0
1400000US36031960100,21.0
1400000US36031960200,21.0
1400000US36031960300,21.0
1400000US36031960401,21.0
1400000US36031960402,21.0
1400000US36031960501,21.0
1400000US36031960502,21.0
1400000US36031960700,21.0
1400000US36031960800,21.0
